year,round,pick,player,position,school
2009,1,13,"Hansbrough, Tyler",,
2009,1,14,"Clark, Earl",,
2009,1,15,"Daye, Austin",,
2009,1,16,"Johnson, James",,
2009,1,17,"Holiday, Jrue",,
2009,1,18,"Lawson, Ty",,
2009,1,19,"Teague, Jeff",,
2009,1,20,"Maynor, Eric",,
2009,1,21,"Collison, Darren",,
2009,1,22,"Claver, Victor",,
2009,1,23,"Casspi, Omri",,
2009,1,24,"Mullens, Byron",,
2009,1,25,"Beaubois, Rodrigue",,
2009,1,26,"Gibson, Taj",,
2009,1,27,"Carroll, DeMarre",,
2009,1,28,"Ellington, Wayne",,
2009,1,29,"Douglas, Toney",,
2009,1,30,"Eyenga, Christian",,
2009,2,31,"Pendergraph, Jeff",,
2009,2,32,"Taylor, Jermaine",,
2009,2,33,"Cunningham, Dante",,
2009,2,34,"Llull, Sergio",,
2009,2,35,"Summers, DaJuan",,
2009,2,36,"Young, Sam",,
2009,2,37,"Blair, DeJuan",,
2009,2,38,"Brockman, Jon",,
2009,2,39,"Jerebko, Jonas",,
2009,2,40,"Brown, Derrick",,
2009,2,41,"Meeks, Jodie",,
2009,2,42,"Beverley, Patrick",,
2009,2,43,"Thornton, Marcus",,
2009,2,44,"Budinger, Chase",,
2009,2,45,"Calathes, Nick",,
2009,2,46,"Green, Danny",,
2009,2,47,"Norel, Henk",,
2009,2,48,"Griffin, Taylor",,
2009,2,49,"Gladyr, Sergiy",,
2009,2,50,"Suton, Goran",,
2009,2,51,"McClinton, Jack",,
2009,2,52,"Price, A. J.",,
2009,2,53,"de Colo, Nando",,
2009,2,54,"Vaden, Robert",,
2009,2,55,"Mills, Patty",,
2009,2,56,"Nivins, Ahmad",,
2009,2,57,"Preldzic, Emir",,
2009,2,58,"Hudson, Lester",,
2009,2,59,"Elonu, Chinemelu",,
2009,2,60,"Dozier, Robert",,
2010,1,1,"Wall, John",,
2010,1,2,"Turner, Evan",,
2010,1,3,"Favors, Derrick",,
2010,1,4,"Johnson, Wesley",,
2010,1,5,"Cousins, DeMarcus",,
2010,1,6,"Udoh, Ekpe",,
2010,1,7,"Monroe, Greg",,
2010,1,8,"Aminu, Al-Farouq",,
2010,1,9,"Hayward, Gordon",,
2010,1,10,"George, Paul",,
2010,1,11,"Aldrich, Cole",,
2010,1,12,"Henry, Xavier",,
2010,1,13,"Davis, Ed",,
2010,1,14,"Patterson, Patrick",,
2010,1,15,"Sanders, Larry",,
2010,1,16,"Babbitt, Luke",,
2010,1,17,"Seraphin, Kevin",,
2010,1,18,"Bledsoe, Eric",,
2010,1,19,"Bradley, Avery",,
2010,1,20,"Anderson, James",,
2010,1,21,"Brackins, Craig",,
2010,1,22,"Williams, Elliot",,
2010,1,23,"Booker, Trevor",,
2010,1,24,"James, Damion",,
2010,1,25,"Jones, Dominique",,
2010,1,26,"Pondexter, Quincy",,
2010,1,27,"Crawford, Jordan",,
2010,1,28,"Vasquez, Greivis",,
2010,1,29,"Orton, Daniel",,
2010,1,30,"Hayward, Lazar",,
2010,2,31,"Pleiss, Tibor",,
2010,2,32,"Pittman, Dexter",,
2010,2,33,"Whiteside, Hassan",,
2010,2,34,"Johnson, Armon",,
2010,2,35,"Bjelica, Nemanja",,
2010,2,36,"White, Terrico",,
2010,2,37,"Hobson, Darington",,
2010,2,38,"Rautins, Andy",,
2010,2,39,"Fields, Landry",,
2010,2,40,"Stephenson, Lance",,
2010,2,41,"Varnado, Jarvis",,
2010,2,42,"Butler, Da'Sean",,
2010,2,43,"Ebanks, Devin",,
2010,2,44,"Jordan, Jerome",,
2010,2,45,"Prestes, Paulao",,
2010,2,46,"Lawal, Gani",,
2010,2,47,"Gallon, Tiny",,
2010,2,48,"Williams, Latavious",,
2010,2,49,"Richards, Ryan",,
2010,2,50,"Alabi, Solomon",,
2010,2,51,"Rolle, Magnum",,
2010,2,52,"Harangody, Luke",,
2010,2,53,"Sy, Pape",,
2010,2,54,"Warren, Willie",,
2010,2,55,"Evans, Jeremy",,
2010,2,56,"Ndiaye, Hamady",,
2010,2,57,"Reid, Ryan",,
2010,2,58,"Caracter, Derrick",,
2010,2,59,"Robinson, Stanley",,
2010,2,60,"Collins, Dwayne",,
1997,1,1,"Duncan, Tim",,
1997,1,2,"Van Horn, Keith",,
1997,1,3,"Billups, Chauncey",,
2011,1,1,"Irving, Kyrie",,
2011,1,2,"Williams, Derrick",,
2011,1,3,"Kanter, Enes",,
2011,1,4,"Thompson, Tristan",,
2011,1,5,"Valanciunas, Jonas",,
2011,1,6,"Vesely, Jan",,
2011,1,7,"Biyombo, Bismack",,
2011,1,8,"Knight, Brandon",,
2011,1,9,"Walker, Kemba",,
2011,1,10,"Fredette, Jimmer",,
2011,1,11,"Thompson, Klay",,
2011,1,12,"Burks, Alec",,
2011,1,13,"Morris, Markieff",,
2011,1,14,"Morris, Marcus",,
2011,1,15,"Leonard, Kawhi",,
2011,1,16,"Vucevic, Nikola",,
2011,1,17,"Shumpert, Iman",,
2011,1,18,"Singleton, Chris",,
2011,1,19,"Harris, Tobias",,
2011,1,20,"Motiejunas, Donatas",,
2011,1,21,"Smith, Nolan",,
2011,1,22,"Faried, Kenneth",,
2011,1,23,"Mirotic, Nikola",,
2011,1,24,"Jackson, Reggie",,
2011,1,25,"Brooks, MarShon",,
2011,1,26,"Hamilton, Jordan",,
2011,1,27,"Johnson, JaJuan",,
2011,1,28,"Cole, Norris",,
2011,1,29,"Joseph, Cory",,
2011,1,30,"Butler, Jimmy",,
2011,2,31,"Bogdanovic, Bojan",,
2011,2,32,"Harper, Justin",,
2011,2,33,"Singler, Kyle",,
2011,2,34,"Mack, Shelvin",,
2011,2,35,"Honeycutt, Tyler",,
2011,2,36,"Williams, Jordan",,
2011,2,37,"Thompkins, Trey",,
2011,2,38,"Parsons, Chandler",,
2011,2,39,"Tyler, Jeremy",,
2011,2,40,"Leuer, Jon",,
2011,2,41,"Morris, Darius",,
2011,2,42,"Bertans, Davis",,
2011,2,43,"Lee, Malcolm",,
2011,2,44,"Jenkins, Charles",,
2011,2,45,"Harrellson, Josh",,
2011,2,46,"Goudelock, Andrew",,
2011,2,47,"Leslie, Travis",,
2011,2,48,"Benson, Keith",,
2011,2,49,"Selby, Josh",,
2011,2,50,"Allen, Lavoy",,
2011,2,51,"Diebler, Jon",,
2011,2,52,"Macklin, Vernon",,
2011,2,53,"Liggins, DeAndre",,
2011,2,54,"Macvan, Milan",,
2011,2,55,"Moore, Etwaun",,
2011,2,56,"Maduabum, Chukwudiebere",,
2011,2,57,"Ngombo, Tanguy",,
2011,2,58,"Majok, Ater",,
2011,2,59,"Hanga, Adam",,
2011,2,60,"Thomas, Isaiah",,
2012,1,1,"Davis, Anthony",,
2012,1,2,"Kidd-Gilchrist, Michael",,
2012,1,3,"Beal, Bradley",,
2012,1,4,"Waiters, Dion",,
2012,1,5,"Robinson, Thomas",,
2012,1,6,"Lillard, Damian",,
2012,1,7,"Barnes, Harrison",,
2012,1,8,"Ross, Terrence",,
2012,1,9,"Drummond, Andre",,
2012,1,10,"Rivers, Austin",,
2012,1,11,"Leonard, Meyers",,
2012,1,12,"Lamb, Jeremy",,
2012,1,13,"Marshall, Kendall",,
2012,1,14,"Henson, John",,
2012,1,15,"Harkless, Maurice",,
2012,1,16,"White, Royce",,
2012,1,17,"Zeller, Tyler",,
2012,1,18,"Jones, Terrence",,
2012,1,19,"Nicholson, Andrew",,
2012,1,20,"Fournier, Evan",,
2012,1,21,"Sullinger, Jared",,
2012,1,22,"Melo, Fab",,
2012,1,23,"Jenkins, John",,
2012,1,24,"Cunningham, Jared",,
2012,1,25,"Wroten, Tony",,
2012,1,26,"Plumlee, Miles",,
2012,1,27,"Moultrie, Arnett",,
2012,1,28,"Jones III, Perry",,
2012,1,29,"Teague, Marquis",,
2012,1,30,"Ezeli, Festus",,
2012,2,31,"Taylor, Jeffery",,
2012,2,32,"Satoransky, Tomas",,
2012,2,33,"James, Bernard",,
2012,2,34,"Crowder, Jae",,
2012,2,35,"Green, Draymond",,
2012,2,36,"Johnson, Orlando",,
2012,2,37,"Acy, Quincy",,
2012,2,38,"Miller, Quincy",,
2012,2,39,"Middleton, Khris",,
2012,2,40,"Barton, Will",,
2012,2,41,"Taylor, Tyshawn",,
2012,2,42,"Lamb, Doron",,
2012,2,43,"Scott, Mike",,
2012,2,44,"English, Kim",,
2012,2,45,"Hamilton, Justin",,
2012,2,46,"Miller, Darius",,
2012,2,47,"Murphy, Kevin",,
2012,2,48,"Papanikolaou, Kostas",,
2012,2,49,"O'Quinn, Kyle",,
2012,2,50,"Turkyilmaz, Izzet",,
2012,2,51,"Joseph, Kris",,
2012,2,52,"Kuzmic, Ognjen",,
2012,2,53,"Aldemir, Furkan",,
2012,2,54,"Shengelia, Tornike",,
2012,2,55,"Johnson-Odom, Darius",,
2012,2,56,"Zubcic, Tomislav",,
2012,2,57,"Karaman, ?lkan",,
2012,2,58,"Hummel, Robbie",,
2012,2,59,"Denmon, Marcus",,
2012,2,60,"Sacre, Robert",,
2013,1,1,"Bennett, Anthony",,
2013,1,2,"Oladipo, Victor",,
2013,1,3,"Porter, Otto",,
2013,1,4,"Zeller, Cody",,
2013,1,5,"Len, Alex",,
2013,1,6,"Noel, Nerlens",,
2013,1,7,"McLemore, Ben",,
2013,1,8,"Caldwell-Pope, Kentavious",,
2013,1,9,"Burke, Trey",,
2013,1,10,"McCollum, C. J.",,
2013,1,11,"Carter-Williams, Michael",,
2013,1,12,"Adams, Steven",,
2013,1,13,"Olynyk, Kelly",,
2013,1,14,"Muhammad, Shabazz",,
2013,1,15,"Antetokounmpo, Giannis",,
2013,1,16,"Nogueira, Lucas",,
2013,1,17,"Schroder, Dennis",,
2013,1,18,"Larkin, Shane",,
2013,1,19,"Karasev, Sergey",,
2013,1,20,"Snell, Tony",,
2013,1,21,"Dieng, Gorgui",,
2013,1,22,"Plumlee, Mason",,
2013,1,23,"Hill, Solomon",,
2013,1,24,"Hardaway Jr, Tim",,
2013,1,25,"Bullock, Reggie",,
2013,1,26,"Roberson, Andre",,
2013,1,27,"Gobert, Rudy",,
2013,1,28,"Jean-Charles, Livio",,
2013,1,29,"Goodwin, Archie",,
2013,1,30,"Nedovic, Nemanja",,
2013,2,31,"Crabbe, Allen",,
2013,2,32,"Abrines, ?lex",,
2013,2,33,"Felix, Carrick",,
2013,2,34,"Canaan, Isaiah",,
2013,2,35,"Rice Jr, Glen",,
2013,2,36,"McCallum Jr, Ray",,
2013,2,37,"Mitchell, Tony",,
2013,2,38,"Wolters, Nate",,
2013,2,39,"Withey, Jeff",,
2013,2,40,"Jerrett, Grant",,
2013,2,41,"Franklin, Jamaal",,
2013,2,42,"Jackson, Pierre",,
2013,2,43,"Ledo, Ricky",,
2013,2,44,"Muscala, Mike",,
2013,2,45,"Todorovic, Marko",,
2013,2,46,"Green, Erick",,
2013,2,47,"Neto, Raul",,
2013,2,48,"Kelly, Ryan",,
2013,2,49,"Murphy, Erik",,
2013,2,50,"Ennis, James",,
2013,2,51,"Osby, Romero",,
2013,2,52,"Brown, Lorenzo",,
2013,2,53,"Iverson, Colton",,
2013,2,54,"Kazemi, Arsalan",,
2013,2,55,"Lauvergne, Joffrey",,
2013,2,56,"Siva, Peyton",,
2013,2,57,"Oriakhi, Alex",,
2013,2,58,"Thomas, Deshaun",,
2013,2,59,"Dubljevic, Bojan",,
2013,2,60,"Timma, J¨¡nis",,
2014,1,1,"Wiggins, Andrew",,
2014,1,2,"Parker, Jabari",,
2014,1,3,"Embiid, Joel",,
2014,1,4,"Gordon, Aaron",,
2014,1,5,"Exum, Dante",,
2014,1,6,"Smart, Marcus",,
2014,1,7,"Randle, Julius",,
2014,1,8,"Stauskas, Nik",,
2014,1,9,"Vonleh, Noah",,
2014,1,10,"Payton, Elfrid",,
2014,1,11,"McDermott, Doug",,
2014,1,12,"Saric, Dario",,
2014,1,13,"LaVine, Zach",,
2014,1,14,"Warren, TJ",,
2014,1,15,"Payne, Adreian",,
2014,1,16,"Nurkic, Jusuf",,
2014,1,17,"Young, James",,
2014,1,18,"Ennis, Tyler",,
2014,1,19,"Harris, Gary",,
2014,1,20,"Caboclo, Bruno",,
2014,1,21,"McGary, Mitch",,
2014,1,22,"Adams, Jordan",,
2014,1,23,"Hood, Rodney",,
2014,1,24,"Napier, Shabazz",,
2014,1,25,"Capela, Clint",,
2014,1,26,"Hairston, PJ",,
2014,1,27,"Bogdanovic, Bogdan",,
2014,1,28,"Wilcox, CJ",,
2014,1,29,"Huestis, Josh",,
2014,1,30,"Anderson, Kyle",,
2014,2,31,"Inglis, Damien",,
2014,2,32,"McDaniels, KJ",,
2014,2,33,"Harris, Joe",,
2014,2,34,"Early, Cleanthony",,
2014,2,35,"Stokes, Jarnell",,
2014,2,36,"O'Bryant III, Johnny",,
2014,2,37,"Daniels, DeAndre",,
2014,2,38,"Dinwiddie, Spencer",,
2014,2,39,"Grant, Jerami",,
2014,2,40,"Robinson III, Glenn",,
2014,2,41,"Jokic, Nikola",,
2014,2,42,"Johnson, Nick",,
2014,2,43,"Tavares, Walter",,
2014,2,44,"Brown, Markel",,
2014,2,45,"Powell, Dwight",,
2014,2,46,"Clarkson, Jordan",,
2014,2,47,"Smith, Russ",,
2014,2,48,"Patterson, Lamar",,
2014,2,49,"Bairstow, Cameron",,
2014,2,50,"Brown, Alec",,
2014,2,51,"Antetokounmpo, Thanasis",,
2014,2,52,"Micic, Vasilije",,
2014,2,53,"Gentile, Alessandro",,
2014,2,54,"Dangubic, Nemanja",,
2014,2,55,"Christon, Semaj",,
2014,2,56,"Marble, Devyn",,
2014,2,57,"Labeyrie, Louis",,
2014,2,58,"McRae, Jordan",,
2014,2,59,"Thames, Xavier",,
2014,2,60,"Jefferson, Cory",,
2015,1,1,"Towns, Karl-Anthony",,
2015,1,2,"Russell, D'Angelo",,
2015,1,3,"Okafor, Jahlil",,
2015,1,4,"Porzingis, Kristaps",,
2015,1,5,"Hezonja, Mario",,
2015,1,6,"Cauley-Stein, Willie",,
2015,1,7,"Mudiay, Emmanuel",,
2015,1,8,"Johnson, Stanley",,
2015,1,9,"Kaminsky, Frank",,
2015,1,10,"Winslow, Justise",,
2015,1,11,"Turner, Myles",,
2015,1,12,"Lyles, Trey",,
2015,1,13,"Booker, Devin",,
2015,1,14,"Payne, Cameron",,
2015,1,15,"Oubre Jr., Kelly",,
2015,1,16,"Rozier, Terry",,
2015,1,17,"Vaughn, Rashad",,
2015,1,18,"Dekker, Sam",,
2015,1,19,"Grant, Jerian",,
2015,1,20,"Wright, Delon",,
2015,1,21,"Anderson, Justin",,
2015,1,22,"Portis, Bobby",,
2015,1,23,"Hollis-Jefferson, Rondae",,
2015,1,24,"Jones, Tyus",,
2015,1,25,"Martin, Jarell",,
2015,1,26,"Milutinov, Nikola",,
2015,1,27,"Nance Jr., Larry",,
2015,1,28,"Hunter, R. J.",,
2015,1,29,"McCullough, Chris",,
2015,1,30,"Looney, Kevon",,
2015,2,31,"Osman, Cedi",,
2015,2,32,"Harrell, Montrezl",,
2015,2,33,"Mickey, Jordan",,
2015,2,34,"Brown, Anthony",,
2015,2,35,"Hernangomez, Willy",,
2015,2,36,"Christmas, Rakeem",,
2015,2,37,"Holmes, Richaun",,
2015,2,38,"Hilliard, Darrun",,
2015,2,39,"Vaulet, Juan Pablo",,
2015,2,40,"Richardson, Josh",,
2015,2,41,"Connaughton, Pat",,
2015,2,42,"Hanlan, Olivier",,
2015,2,43,"Young, Joseph",,
2015,2,44,"Harrison, Andrew",,
2015,2,45,"Thornton, Marcus",,
2015,2,46,"Powell, Norman",,
2015,2,47,"Gudaitis, Arturas",,
2015,2,48,"Johnson, Dakari",,
2015,2,49,"White, Aaron",,
2015,2,50,"Eriksson, Marcus",,
2015,2,51,"Harvey, Tyler",,
2015,2,52,"Bhamara, Satnam Singh",,
2015,2,53,"Pointer, Sir'Dominic",,
2015,2,54,"Diez, Dani",,
2015,2,55,"Lalanne, Cady",,
2015,2,56,"Dawson, Branden",,
2015,2,57,"Radicevic, Nikola",,
2015,2,58,"Tokoto, JP",,
2015,2,59,"Agravanis, Dimitrios",,
2015,2,60,"Mitrovic, Luka",,
2016,1,1,"Simmons, Ben",,
2016,1,2,"Ingram, Brandon",,
2016,1,3,"Brown, Jaylen",,
2016,1,4,"Bender, Dragan",,
2016,1,5,"Dunn, Kris",,
2016,1,6,"Hield, Buddy",,
2016,1,7,"Murray, Jamal",,
2016,1,8,"Chriss, Marquese",,
2016,1,9,"Poltl, Jakob",,
2016,1,10,"Maker, Thon",,
2016,1,11,"Sabonis, Domantas",,
2016,1,12,"Prince, Taurean",,
2016,1,13,"Papagiannis, Georgios",,
2016,1,14,"Valentine, Denzel",,
2016,1,15,"Hernangomez, Juan",,
2016,1,16,"Yabusele, Guerschon",,
2016,1,17,"Baldwin IV, Wade",,
2016,1,18,"Ellenson, Henry",,
2016,1,19,"Beasley, Malik",,
2016,1,20,"LeVert, Caris",,
2016,1,21,"Bembry, DeAndre'",,
2016,1,22,"Richardson, Malachi",,
2016,1,23,"Zizic, Ante",,
2016,1,24,"Luwawu-Cabarrot, Timothe",,
2016,1,25,"Johnson, Brice",,
2016,1,26,"Korkmaz, Furkan",,
2016,1,27,"Siakam, Pascal",,
2016,1,28,"Labissiere, Skal",,
2016,1,29,"Murray, Dejounte",,
2016,1,30,"Jones, Damian",,
2016,2,31,"Davis, Deyonta",,
2016,2,32,"Zubac, Ivica",,
2016,2,33,"Diallo, Cheick",,
2016,2,34,"Ulis, Tyler",,
2016,2,35,"Zagorac, Rade",,
2016,2,36,"Brogdon, Malcolm",,
2016,2,37,"Onuaku, Chinanu",,
2016,2,38,"McCaw, Patrick",,
2016,2,39,"Michineau, David",,
2016,2,40,"Stone, Diamond",,
2016,2,41,"Zimmerman, Stephen",,
2016,2,42,"Whitehead, Isaiah",,
2016,2,43,"Zhou, Qi",,
2016,2,44,"Cordinier, Isaia",,
2016,2,45,"Jackson, Demetrius",,
2016,2,46,"Hammons, AJ",,
2016,2,47,"Layman, Jake",,
2016,2,48,"Zipser, Paul",,
2016,2,49,"Gbinije, Michael",,
2016,2,50,"Niang, Georges",,
2016,2,51,"Bentil, Ben",,
2016,2,52,"Bolomboy, Joel",,
2016,2,53,"Cornelie, Petr",,
2016,2,54,"Felder, Kay",,
2016,2,55,"Paige, Marcus",,
2016,2,56,"Hamilton, Daniel",,
2016,2,57,"Wang Zhelin,",,
2016,2,58,"Nader, Abdel",,
2016,2,59,"Cousins, Isaiah",,
2016,2,60,"Wallace, Tyrone",,
2017,1,1,"Fultz, Markelle",,
2017,1,2,"Ball, Lonzo",,
2017,1,3,"Tatum, Jayson",,
2017,1,4,"Jackson, Josh",,
2017,1,5,"Fox, De'Aaron",,
2017,1,6,"Isaac, Jonathan",,
2017,1,7,"Markkanen, Lauri",,
2017,1,8,"Ntilikina, Frank",,
2017,1,9,"Smith Jr., Dennis",,
2017,1,10,"Collins, Zach",,
2017,1,11,"Monk, Malik",,
2017,1,12,"Kennard, Luke",,
2017,1,13,"Mitchell, Donovan",,
2017,1,14,"Adebayo, Bam",,
2017,1,15,"Jackson, Justin",,
2017,1,16,"Patton, Justin",,
2017,1,17,"Wilson, DJ",,
2017,1,18,"Leaf, TJ",,
2017,1,19,"Collins, John",,
2017,1,20,"Giles, Harry",,
2017,1,21,"Ferguson, Terrance",,
2017,1,22,"Allen, Jarrett",,
2017,1,23,"Anunoby, OG",,
2017,1,24,"Lydon, Tyler",,
2017,1,25,"Pasecniks, Anzejs",,
2017,1,26,"Swanigan, Caleb",,
2017,1,27,"Kuzma, Kyle",,
2017,1,28,"Bradley, Tony",,
2017,1,29,"White, Derrick",,
2017,1,30,"Hart, Josh",,
2017,2,31,"Jackson, Frank",,
2017,2,32,"Reed, Davon",,
2017,2,33,"Iwundu, Wes",,
2017,2,34,"Mason III, Frank",,
2017,2,35,"Rabb, Ivan",,
2017,2,36,"Bolden, Jonah",,
2017,2,37,"Ojeleye, Semi",,
2017,2,38,"Bell, Jordan",,
2017,2,39,"Evans, Jawun",,
2017,2,40,"Bacon, Dwayne",,
2017,2,41,"Dorsey, Tyler",,
2017,2,42,"Bryant, Thomas",,
2017,2,43,"Hartenstein, Isaiah",,
2017,2,44,"Dotson, Damyean",,
2017,2,45,"Brooks, Dillon",,
2017,2,46,"Brown, Sterling",,
2017,2,47,"Anigbogu, Ike",,
2017,2,48,"Thornwell, Sindarius",,
2017,2,49,"Cancar, Vlatko",,
2017,2,50,"Lessort, Mathias",,
2017,2,51,"Morris, Monte",,
2017,2,52,"Sumner, Edmond",,
2017,2,53,"Allen, Kadeem",,
2017,2,54,"Peters, Alec",,
2017,2,55,"Williams-Goss, Nigel",,
2017,2,56,"Bird, Jabari",,
2017,2,57,"Vezenkov, Sasha",,
2017,2,58,"Jaramaz, Ognjen",,
2017,2,59,"Blossomgame, Jaron",,
2017,2,60,"Kaba, Alpha",,
2018,1,1,"Ayton, Deandre",,
2018,1,2,"Bagley, Marvin",,
2018,1,3,"Doncic, Luka",,
2018,1,4,"Jackson, Jaren",,
2018,1,5,"Young, Trae",,
2018,1,6,"Bamba, Mohamed",,
2018,1,7,"Carter, Wendell",,
2018,1,8,"Sexton, Collin",,
2018,1,9,"Knox, Kevin",,
2018,1,10,"Bridges, Mikal",,
2018,1,11,"Gilgeous-Alexander, Shai",,
2018,1,12,"Bridges, Miles",,
2018,1,13,"Robinson, Jerome",,
2018,1,14,"Porter, Michael",,
2018,1,15,"Brown, Troy",,
2018,1,16,"Smith, Zhaire",,
2018,1,17,"DiVincenzo, Donte",,
2018,1,18,"Walker, Lonnie",,
2018,1,19,"Huerter, Kevin",,
2018,1,20,"Okogie, Josh",,
2018,1,21,"Allen, Grayson",,
2018,1,22,"Hutchison, Chandler",,
2018,1,23,"Holiday, Aaron",,
2018,1,24,"Simons, Anfernee",,
2018,1,25,"Wagner, Moritz",,
2018,1,26,"Shamet, Landry",,
2018,1,27,"Williams, Robert",,
2018,1,28,"Evans, Jacob",,
2018,1,29,"Dzanan, Musa",,
2018,1,30,"Spellman, Omari",,
2018,2,31,"Okobo, Elie",,
2018,2,32,"Carter, Jevon",,
2018,2,33,"Brunson, Jalen",,
2018,2,34,"Graham, Devonte",,
2018,2,35,"Frazier, Melvin",,
2018,2,36,"Robinson, Mitchell",,
2018,2,37,"Trent, Gary",,
2018,2,38,"Thomas, Khyri",,
2018,2,39,"Bonga, Isaac",,
2018,2,40,"Kurucs, Rodions",,
2018,2,41,"Vanderbilt, Jarred",,
2018,2,42,"Brown, Bruce",,
2018,2,43,"Jackson, Justin",,
2018,2,44,"Sanon, Issuf",,
2018,2,45,"Diallo, Hamidou",,
2018,2,46,"Melton, De'Anthony",,
2018,2,47,"Mykhailiuk, Sviatoslav",,
2018,2,48,"Bates-Diop, Keita",,
2018,2,49,"Metu, Chimezie",,
2018,2,50,"Johnson, Alize",,
2018,2,51,"Carr, Tony",,
2018,2,52,"Edwards, Vince",,
2018,2,53,"Hall, Devon",,
2018,2,54,"Milton, Shake",,
2018,2,55,"Kulboka, Arnoldas",,
2018,2,56,"Spalding, Ray",,
2018,2,57,"Hervey, Kevin",,
2018,2,58,"Welsh, Thomas",,
2018,2,59,"King, George",,
2018,2,60,"Antetokounmpo, Kostas",,
